,userId,movieId,rating,original_title,genres,keywords
796,12,3116,4,Midnight Cowboy,"[{'id': 18, 'name': 'Drama'}]","['police', 'brutality', 'marseille', 'night', 'life', 'attempted', 'murder', 'drug', 'dealer', 'drug', 'mule', 'gangster', 'boss', 'drug', 'smuggle', 'undercover', 'agent', 'hijacking', 'of', 'train', 'herion']"
797,12,9443,4,Chariots of Fire,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","['loss', 'of', 'husband', 'cancer', 'mother', 'daughter', 'relationship', 'single', 'mother', 'neighbor', 'neighbor', 'relationship']"
798,12,403,4,Driving Miss Daisy,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","['prison', 'pickpocket', 'jinx', 'bad', 'luck', 'wedding']"
799,12,1779,4,Roger & Me,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]","['new', 'york', 'cinema', 'great', 'depression', 'falling', 'in', 'love', 'movie', 'star', 'spectacle']"
800,12,10144,4,The Little Mermaid,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","['sports', 'team', 'sport', 'ice', 'hockey', 'hockey', 'game', 'winning', 'feelgood', 'ending', 'the', 'big', 'game']"
801,12,15943,4,The Shaggy D.A.,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","['sleep', 'magic', 'prince', 'castle', 'fairy', 'tale', 'kingdom', 'musical', 'kiss', 'princess', 'sleeping', 'beauty', 'animation', 'knight', 'dragon', 'dungeon', 'based', 'on', 'fairy', 'tale', 'fairies']"
802,12,2107,4,L.A. Story,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]","['wild', 'comedy', 'blow', 'neominstrelsy', 'phone', 'book', 'sharecropper', 'tennis', 'court']"
803,12,805,4,Rosemary's Baby,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","['based', 'on', 'novel', 'fictional', 'place', 'wolf', 'mythology', 'magic', 'horse', 'book', 'fairy', 'tale', 'bully', 'school', 'talking', 'animal', 'reading', 'book', 'store', 'fantasy', 'world', 'giant', 'gnome', 'quest']"
804,12,162,4,Edward Scissorhands,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","['love', 'unfaithful', 'girlfriend']"
805,12,1890,4,Children of a Lesser God,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","['exploitation', 'biography', 'hospital', 'curiosity', 'sideshow', 'disfigurement', 'physical', 'deformity', 'freak', '19th', 'century', 'dignity']"
806,12,46889,4,Living Out Loud,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",[]
807,12,3033,4,Gods and Monsters,"[{'id': 18, 'name': 'Drama'}]","['islam', 'muslim', 'car', 'bomb', 'fbi', 'agent']"
808,12,14924,4,Sid & Nancy,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","['london', 'england', 'prostitute', 'exdetainee', 'chauffeur', 'hoodlum']"
809,12,9487,4,A Bug's Life,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","['exzentrik', 'independent', 'film', 'reporter', 'exwife', 'spectacle']"
810,12,4951,4,10 Things I Hate About You,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","['dancer', 'tango', 'musical', 'love']"
811,12,10279,4,Summer of Sam,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",[]
812,12,873,4,The Color Purple,"[{'id': 18, 'name': 'Drama'}]",[]
813,12,10669,4,Deliverance,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","['holy', 'grail', 'love', 'triangle', 'england', 'prophecy', 'rape', 'sex', 'adultery', 'witch', 'mythology', 'magic', 'fog', 'castle', 'knight', 'vision', 'tournament', 'duel', 'battle', 'incest', 'mist', 'wizard', 'affair', 'revelry', 'sword', 'and', 'sorcery']"
814,12,861,4,Total Recall,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","['prison', 'smoking', 'infidelity', 'femme', 'fatale', 'no', 'air', 'conditioning', 'neonoir']"
815,12,20565,4,42 Up,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]","['baltimore', 'coming', 'of', 'age']"
816,12,10399,4,Mansfield Park,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",['postapocalyptic']
817,12,687,3,Dead Man Walking,"[{'id': 18, 'name': 'Drama'}]",[]
818,12,3036,3,Frankenstein,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",[]
819,12,32636,3,Vanya on 42nd Street,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","['noir', 'independent', 'film', 'city']"
820,12,13,3,Forrest Gump,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","['upper', 'class', 'love', 'at', 'first', 'sight', 'wedding', 'vows', 'marriage', 'proposal', 'yuppie', 'love', 'of', 'ones', 'life', 'lone', 'wolf', 'snob', 'witness', 'bride', 'bridegroom', 'bridesmaid', 'funeral', 'clumsy', 'fellow', 'friendship', 'wedding', 'gay', 'couple']"
821,12,5503,3,The Fugitive,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","['apache', 'historical', 'figure', 'native', 'american', 'historical', 'cavalry', 'geronimo']"
822,12,7984,3,In the Name of the Father,"[{'id': 18, 'name': 'Drama'}]",[]
823,12,47889,3,Ruby in Paradise,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","['american', 'football', 'biography', 'sport', 'family', 'relationships', 'aspiration']"
824,12,319,3,True Romance,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]","['politics', 'election', 'campaign', 'woman', 'director', 'cin�ma', 'v�rit�']"
825,12,14587,3,Bhaji on the Beach,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","['baseball', 'sport']"
826,12,280,3,Terminator 2: Judgment Day,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","['skab', 'under', 'tv', '�verste', 'hylde', 'foran']"
827,12,10020,3,Beauty and the Beast,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]","['italy', 'lie', 'magic', 'fairy', 'pinocchio', 'carnival', 'wish', 'boy', 'nose', 'puppet', 'animation', 'pool', 'conscience', 'jackass', 'figaro', 'sneezing', 'toy', 'comes', 'to', 'life']"
828,12,9303,3,Bound,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","['robbery', 'chase', 'scence', 'carpool']"
829,12,872,3,Singin' in the Rain,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","['paris', 'world', 'war', 'ii', 'musical', 'parfum', 'singing']"
830,12,10907,3,The Adventures of Robin Hood,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",['zorro']
831,12,488,3,The African Queen,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]","['italy', 'beach', 'wife', 'husband', 'relationship', 'lie', 'narration', 'liar', 'thief', 'dark', 'comedy', 'dry', 'humour', 'exercise', 'port', 'uranium']"
832,12,1630,3,The People vs. Larry Flynt,"[{'id': 18, 'name': 'Drama'}]","['alcohol', 'sex', 'nudity', 'future', 'graduation', 'beer', 'police', 'party', 'friends', 'independent', 'film', 'teacher', 'student', 'drunk', 'roller', 'coaster', 'keg']"
833,12,539,3,Psycho,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","['dancing', 'prison', 'chicago', 'country', 'music', 'nun', 'jazz', 'car', 'journey', 'blues', 'nazis', 'music', 'concert', 'music', 'instrument', 'childrens', 'home', 'shopping', 'mall', 'orphanage', 'winnebago', 'church', 'sunglasses', 'parole', 'car', 'chase', 'music', 'band', 'loudspeaker', 'saturday', 'night', 'live', 'wrigley', 'field', 'holiday', 'inn']"
834,12,7863,3,Shine,"[{'id': 18, 'name': 'Drama'}]","['independent', 'film', 'repair', 'shop', 'southern', 'death', 'threat', 'story', 'religious', 'art', 'father', 'figure']"
835,12,686,3,Contact,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]","['woman', 'director']"
836,12,9427,3,The Full Monty,"[{'id': 35, 'name': 'Comedy'}]","['independent', 'film', 'gay', 'interest', 'gay', 'man', 'woman', 'director']"
837,12,4995,3,Boogie Nights,"[{'id': 18, 'name': 'Drama'}]","['corruption', 'detective', 'police', 'brutality', 'amish', 'suspense', 'barn', 'raising', 'lancaster', 'pa']"
838,12,38904,3,Mrs. Dalloway,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",[]
839,12,2639,3,Deconstructing Harry,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","['wedding', 'vows', 'inventor', 'slime', 'green', 'flight', 'mad', 'scientist', 'wedding']"
840,12,2898,3,As Good as It Gets,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","['male', 'nudity', 'female', 'nudity', 'violence', 'religious', 'statue', 'aspirin']"
841,12,29193,3,The Spanish Prisoner,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","['suicide', 'angel', 'life', 'and', 'death', 'desperation', 'operation', 'heaven', 'faith', 'afterlife', 'los', 'angeles', 'interspecies', 'romance']"
842,12,380,3,Rain Man,"[{'id': 18, 'name': 'Drama'}]","['individual', 'black', 'people', 'chauffeur', 'atlanta', 'widow', 'anti', 'semitism', 'jewish', 'african', 'american', 'car', 'old', 'age']"
843,12,8393,3,The Gods Must Be Crazy,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","['civilization', 'safari', 'stowaway', 'slapstick', 'tribe', 'disappearance', 'scientist', 'kalahari', 'bushman', 'aeroplane', 'tribal']"
844,12,4011,3,Beetlejuice,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","['love', 'american', 'pin', 'stranger', 'ruby']"
845,12,847,3,Willow,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","['white', 'suit', 'al', 'capone', 'tough', 'cop', 'treasury', 'agent', 'untouchable', 'tax', 'evasion', 'jury', 'tampering', 'rule', 'of', 'law', 'rooftop', 'chase', 'cutting', 'face', 'while', 'shaving', '1930s']"
846,12,117,3,The Untouchables,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",[]
847,12,10699,3,Hero,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","['brother', 'brother', 'relationship', 'loss', 'of', 'brother', 'loss', 'of', 'father', 'toy', 'company', 'uncle', 'toy', 'shop', 'technical', 'toy', 'inheritance']"
848,12,881,3,A Few Good Men,"[{'id': 18, 'name': 'Drama'}]","['gambling', 'adultery', 'love', 'of', 'ones', 'life', 'shortage', 'of', 'money', 'millionaire']"
849,12,1893,3,Star Wars: Episode I - The Phantom Menace,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","['love', 'letter', 'misunderstanding']"
850,12,620,3,Ghostbusters,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]","['slime', 'ghostbuster', 'product', 'placement', 'reincarnation', 'painting', 'crude', 'humor', 'scream', 'single', 'mother', 'old', 'flame', 'courtroom', 'book', 'store', 'chrysler', 'building', 'river', 'of', 'slime', 'revolving', 'door', 'reference', 'to', 'slinky', 'occult', 'research']"
851,12,745,3,The Sixth Sense,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","['martinique', 'claude', 'monet', 'famous', 'painting', 'glider', 'insurance', 'agent', 'missing', 'painting', 'stolen', 'painting', 'valuable', 'painting', 'rich', 'people']"
852,12,2280,3,Big,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]","['ransom', 'kidnapping', 'foster', 'parents', 'child', 'hero', 'babysnatching', 'orphanage', 'spoiled', 'child', 'pflegesohn', 'serial', 'killer']"
853,12,11601,3,Stir of Echoes,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",['suspense']
854,12,293,3,A River Runs Through It,"[{'id': 18, 'name': 'Drama'}]","['sexual', 'obsession', 'wife', 'husband', 'relationship', 'deceived', 'wife', 'marriage', 'crisis', 'suspense', 'lawyer', 'extramarital', 'affair', 'erotic', 'movie']"
855,12,4789,3,Il giardino dei Finzi Contini,"[{'id': 18, 'name': 'Drama'}]",[]
856,12,63,2,Twelve Monkeys,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",[]
857,12,48750,2,Les misérables,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","['florist', 'family', 'relationships']"
858,12,30304,2,Picture Bride,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","['marriage', 'of', 'convenience', 'konfession', 'royalty', 'slaughter']"
859,12,348,2,Alien,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","['prophecy', 'witch', 'swordplay', 'supermarket', 'castle', 'catapult', 'chain', 'saw', 'time', 'frame', 'skeleton', 'pit', 'windmill', 'incantation', 'time', 'travel', 'undead', 'knight', 'zombie', 'middle', 'ages', 'good', 'and', 'bad', 'necronomicon', 'doppelganger']"
860,12,105,2,Back to the Future,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]","['southern', 'usa', 'bee']"
861,12,199,2,Star Trek: First Contact,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","['letter', 'jumping', 'child', 'prodigy', 'pool', 'pianist', 'concert', 'hall', 'breakdown']"
862,12,11975,2,The Rainmaker,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","['pornography', 'sex', 'porn', 'actor', 'pornographic', 'video', 'from', 'rags', 'to', 'riches', 'drug', 'porn', 'industry', 'gay', 'lead', 'character']"
863,12,597,2,Titanic,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","['london', 'england', 'england', 'spy', 'china', 'news', 'broadcast', 'intelligence', 'television', 'missile', 'manipulation', 'of', 'the', 'media', 'secret', 'intelligence', 'service', 'special', 'car', 'tv', 'station', 'media', 'tycoon', 'navy', 'motorcycle', 'secret', 'service', 'hamburg', 'germany']"
864,12,544,2,There's Something About Mary,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","['california', 'stewardess', 'fog', 'tombstone', 'flashlight', 'plan', 'resurrection', 'alien', 'zombie', 'alien', 'invasion', 'wooden', 'washington', 'monument', 'ghoul', 'odor', 'grave', 'digger', 'siren']"
865,12,1366,2,Rocky,"[{'id': 18, 'name': 'Drama'}]","['wife', 'husband', 'relationship', 'custody', 'battle', 'marriage', 'falling', 'from', 'height', 'divorce', 'family', 'couple', 'selfishness', 'manhattan', 'new', 'york', 'city', 'child', 'custody', 'blood', 'on', 'face', 'abandonment']"
866,12,15144,2,Sixteen Candles,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","['record', 'store', 'lovesickness', 'class', 'love', 'crush', 'outcast', 'teenage', 'crush', 'slumber', 'party', 'relationship', 'family', 'school', 'life', 'origin']"
867,12,8916,2,Antz,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","['stowaway', 'theatre', 'play', 'ocean', 'liner']"
868,12,1678,2,ゴジラ,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","['japan', 'submarine', 'helicopter', 'monster', 'godzilla', 'remake', 'giant', 'monster', 'tokusatsu', 'train', 'scientist', 'creature', 'feature', 'gojira', 'kaiju', 'monster', 'movie']"
869,12,9837,2,The Prince of Egypt,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]","['private', 'school', 'lone', 'wolf', 'theatre', 'play', 'theatre', 'group', 'theatre', 'director', 'independent', 'film']"
870,12,44326,2,Extremities,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","['flat', 'taskmaster', 'karate', 'egg', 'kids', 'and', 'family', 'motorcycle']"
871,12,10312,2,Patch Adams,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","['divorce', 'rebellious', 'daughter', 'freeze', 'frame', 'custody', 'school', 'play', 'photo', 'shoot']"
872,12,5548,2,RoboCop,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","['cyborg', 'police', 'sequel', 'cyberpunk', 'robot', 'drug', 'police', 'officer', 'robocop']"
873,12,856,2,Who Framed Roger Rabbit,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]","['california', 'nevada', 'strip', 'club', 'game', 'show', 'utah', 'reno', 'stripper', 'road', 'trip', 'wedding', 'pregnancy', 'las', 'vegas', 'divorce', 'courtroom', 'will']"
874,12,1873,1,Beyond Rangoon,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","['smoking', 'corner', 'shop', 'cigarette', 'tobacco', 'cigar', 'independent', 'film']"
875,12,1775,1,Canadian Bacon,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","['halloween', 'friendship', 'supernatural', 'afterlife', 'friends', 'danger', 'ghost', 'disorder', 'young', 'heroes', 'imaginary', 'supernatural', 'ability', 'mischievous', 'children']"
876,12,10329,1,Congo,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","['submarine', 'mutiny', 'russia', 'missile', 'nuclear', 'missile', 'embassy', 'us', 'navy', 'battle', 'for', 'power', 'torpedo', 'military', 'moral', 'dilemma', 'post', 'cold', 'war', 'aircraft', 'carrier', 'chain', 'of', 'command', 'launch', 'code', 'sonar']"
877,12,281,1,Strange Days,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","['car', 'mechanic', 'letter', 'musical', 'war', 'single']"
878,12,9360,1,Anaconda,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","['mission', 'of', 'murder', 'school', 'party', 'high', 'school', 'reunion']"
879,12,1701,1,Con Air,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","['woman', 'director']"
880,12,9387,1,Conan the Barbarian,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]","['africa', 'san', 'francisco', 'gorilla', 'lion', 'feral', 'child', 'jungle']"
881,12,8067,1,A Life Less Ordinary,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]","['prison', 'new', 'mexico', 'smuggling', 'gang', 'theft']"
882,12,1965,1,A Perfect Murder,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","['berlin', 'loss', 'of', 'mother', 'becoming', 'an', 'adult', 'deafmute', 'translation', 'clarinet', 'conservatory', 'bicycle', 'accident', 'deafness', 'dying', 'and', 'death', 'rest', 'daughter', 'concert', 'teenage', 'crush', 'family', 'disabled', 'woman', 'director', 'sign', 'language', 'child']"
883,12,11082,1,The Seventh Sign,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]","['prison', 'prisoner', 'independent', 'film']"
884,12,20096,1,The Butcher's Wife,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]","['suspense', 'physical', 'abuse']"
885,12,15596,1,Back to School,"[{'id': 35, 'name': 'Comedy'}]","['journalist', 'wife', 'husband', 'relationship', 'infidelity']"
886,12,10671,1,Airport,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","['helicopter', 'based', 'on', 'novel', 'airport', 'cataclysm', 'guitar', 'wife', 'husband', 'relationship', 'stewardess', 'pilot', 'airplane', 'music', 'alcoholism', 'sequel', 'number', 'in', 'title', 'aviation', 'salt', 'lake', 'city', 'dulles', 'international', 'airport', 'teenage', 'girl', 'singing', 'nun', 'mid', 'air', 'collision', 'airplane', 'accident', 'los', 'angeles', 'ensemble', 'cast', 'disaster', 'film']"
887,12,813,1,Airplane!,"[{'id': 35, 'name': 'Comedy'}]","['moon', 'space', 'marine', 'coffee', 'space', 'travel', 'spoof', 'bomb', 'planting', 'aftercreditsstinger', 'anarchic', 'comedy']"
888,12,10307,1,Stigmata,"[{'id': 27, 'name': 'Horror'}]","['secret', 'obsession', 'paranoia', 'grave', 'haunted', 'house', 'hypnosis', 'tools', 'clairvoyance', 'murder', 'suspense', 'disappearance', 'psychic', 'cemetary', 'ghost', 'neighborhood', 'repressed', 'memory', 'hearing', 'voices']"
889,13,123,4.5,The Lord of the Rings,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]","['vatican', 'fascism', 'totalitarian', 'regime', 'dystopia', 'big', 'brother', 'brainwashing', 'orwellian']"
890,13,7453,4,The Hitchhiker's Guide to the Galaxy,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]","['denmark', 'journalist', 'copenhagen', 'based', 'on', 'novel', 'politics', 'parliament', 'politician', 'conspiracy', 'political', 'death', 'political', 'thriller']"
891,13,13820,3.5,Repo Man,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","['upper', 'class', 'new', 'york', 'independent', 'film', 'debutante', 'young', 'adult']"
892,13,7979,3.5,The Kite Runner,"[{'id': 18, 'name': 'Drama'}]","['corruption', 'eroticism', 'sword', 'fight', 'revenge', 'murder', 'suspense', 'tragic', 'love', 'female', 'yakuza']"
893,13,10312,3,Patch Adams,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","['divorce', 'rebellious', 'daughter', 'freeze', 'frame', 'custody', 'school', 'play', 'photo', 'shoot']"
894,13,10147,3,Bad Santa,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","['secret', 'passage', 'magic', 'estate', 'agent', 'haunted', 'house', 'family', 'vacation', 'ghost', 'aftercreditsstinger']"
895,13,9374,2.5,Death Becomes Her,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","['father', 'murder', 'american', 'dream', 'suspicion', 'of', 'murder', 'lovers', 'kiss', 'irish']"
896,13,3050,2,Doctor Dolittle,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","['journalist', 'bedroom', 'purse', 'trunk', 'elmore', 'leonard']"
897,13,11283,2,Nanny McPhee,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","['key', 'romance']"
898,13,11690,1.5,Bloodsport,"[{'id': 28, 'name': 'Action'}]","['photographer', 'fashion', 'photographer']"
899,13,8390,1.5,"Definitely, Maybe","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","['foundry', 'all', 'knowning', 'psychiatrist']"
900,14,263115,5,Logan,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","['florida', 'hurricane', 'sister']"
901,14,603,4.5,The Matrix,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","['shakespeare', 'sister', 'high', 'school', 'cannabis', 'deception', 'teen', 'movie', 'shrew', 'archery', 'feelgood', 'ending', 'opposites', 'attract', 'duringcreditsstinger', 'teenage', 'romance', 'play', 'adaptation', 'overprotective', 'father']"
902,14,550,3,Fight Club,"[{'id': 18, 'name': 'Drama'}]",[]
